Day,Keyword,Match type,Region,Avg. CPC,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. monthly searches,Three month change,YoY change,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,Conv. value,Clicks
2025-12-07,best certification courses for artificial intelligence,Broad match,USA,,,,,,50.0,0,0,Sunday,1,12,0,30,0.4099679727326801,-0.17549380882317836,0.16087091642572968,-0.4831917137003289,0.20303012869658318,-0.05997961606321384,-0.30853816837292847,0.08451773761862874,-0.2541968390559296,-0.0343807582159327,-0.2420762447376209,-0.14449352713856223,-0.02170545568874198,0.033411555169606096,-0.07254907151435487,-0.1533005414938238,0.15079301903065676,-0.13962559091405963,-0.04281799981602682,-0.10733189637567889,-0.10122818811880803,0.1548283262858361,0.054978145501088226,-0.05946776607140331,0.04732290497517298,0.13701952916778212,0.016665847350800404,-0.03385143991677432,0.0223819826503977,-0.008147294545801207,0.011397576290357467,0.022159264174951992,-0.03709060108206832,-0.03754185410741284,0.0009580324224137012,0.023165683335781503,-0.054725290487927986,0.1059574448225276,0.10174849882979553,-0.019040549168794184,-0.01993847700313829,-0.15212132657399838,0.0608479932598931,0.009411139431423517,-0.08496149943045687,0.05486337015549797,-0.012367249984302322,-0.1043628662366067,0.0657816656124532,-0.133442211162281,0,0
2025-12-07,best certification in ai and machine learning,Broad match,USA,2.745,High,100.0,5.49,17.99,50.0,0,0,Sunday,1,12,0,30,0.504152528080719,0.4905789619908817,0.020823660839387848,-0.1086154338173204,0.300445600342012,-0.02814698400990681,0.1412762142240831,0.212832555383626,-0.08348939059307926,0.13501453320123935,-0.09683139315320524,-0.08754130553953875,-0.01522019346025429,-0.24839650021913406,0.1505088635816031,-0.0755397226303833,-0.12202870691769266,-0.027350282578776405,-0.18700152868483982,0.016205721995729765,-0.05105847568140283,-0.018792837943708757,-0.028603339526640962,0.09539989704544592,0.041010898313883444,-0.11892411181088326,-0.05641471465457396,0.10654211811732373,0.06247031438988631,-0.0068093643910972345,0.009081380067276316,0.054877011357630505,0.0293642761090259,0.10873737782028897,0.0112351602868808,-0.06288490509003142,-0.10166928267796914,0.12679525672122252,0.09966600018912314,0.00011068542654295868,-0.04778254595793217,0.07838432586017942,0.05964043902850116,-0.026239864783455635,-0.11996082698491259,0.08368097290048768,-0.03975960701351299,0.09462280963249245,-0.01982575088545382,-0.06946191464125608,0,0
2025-12-07,best course artificial intelligence,Broad match,USA,2.835,Medium,63.0,5.67,19.69,50.0,0,0,Sunday,1,12,0,30,0.4530634064752061,-0.3551981106057358,-0.1497505131225088,-0.10351956900711115,0.2837386720411239,-0.17011561751680554,-0.17347183672260305,0.08882724849239233,-0.005838702402390778,-0.07781374319645479,0.08793212131308004,0.06555030779570675,0.26741680494726455,0.06889526291584895,0.06275196991290223,-0.07570507143983071,-0.002498920355715421,0.08132729887411325,-0.003146279440242619,-0.007749380616632896,-0.001769307451821318,0.02624915824377707,0.025669633564455025,0.004365980892438388,0.06969842792445811,0.08120898646304607,-0.012463060444237587,0.023439720016232134,0.021278390411723396,0.0931864599401262,0.1205806587081772,0.03572312905995369,-0.0954697665169597,0.1198286538632687,0.14633983873781295,-0.1420073499400008,-0.10877539224101607,-0.16301103400435726,0.27494611202423214,0.1315208125307223,-0.06069524146476466,-0.11215715089356104,0.22969715885917327,-0.08833330832831307,-0.027261456197724653,-0.18078673390923058,0.07601274942712696,-0.14114923363000623,-0.004159304198375104,-0.0803511448369787,0,0
2025-12-07,best course for ai and machine learning,Broad match,USA,2.0,High,92.0,4.0,18.47,50.0,0,0,Sunday,1,12,0,30,0.5402650897222762,0.4133611532018961,-0.001968731239678375,-0.08060848078184693,0.10511910851802128,-0.33043779400062845,0.1055030583428687,0.06245804495543133,-0.12666579242479664,-0.29631103735857406,-0.06163147869400984,-0.12024723512007107,0.04226439224364001,0.02753180383343233,0.10277539388283072,-0.10129523734228199,-0.15957077355483618,0.02102221755914582,-0.0670732560311635,-0.05792891918124632,0.09646408107611523,-0.07295606213226155,-0.06513751706346117,0.08056090671737146,0.07270441797555502,-0.057184057002666745,-0.06071438562341125,0.09545383507910361,0.020428915057657458,0.08191620966393405,0.04444853553681569,0.0944923244675994,-0.031945506831750244,0.08546498951611232,0.22111022357157994,-0.11423201103202381,-0.10551187610281876,-0.0386942311669741,0.17561248206686603,0.06135987350467702,-0.07435573931633131,0.01591820041565709,0.0035510058137994895,-0.04325170474540311,0.014989628876075654,-0.006988140393539116,0.15268898873810058,-0.05103875911705655,-0.0031573470302051028,-0.011464704161134057,0,0
2025-12-07,best course for machine learning and ai,Broad match,USA,,High,100.0,,,50.0,0,0,Sunday,1,12,0,30,0.4323487426604213,0.3189515443933401,0.013291563490103932,-0.05440635488303141,0.009684724031617757,-0.22804810776031845,-0.09568770312472369,0.09448376932492313,-0.14721216034699325,-0.2048311743095881,0.12713068677827777,0.011174940996068562,-0.01776689656994402,0.06787387037497086,0.01371010047160994,0.021665985937838007,0.2021510293173336,0.25651930228321523,-0.05180368714956922,-0.007537790894453414,0.24211469268873423,-0.23775808563418566,-0.06620810173820783,-0.13797899823664064,0.22907730108477886,-0.07672062762109101,0.0009757368728213504,0.12358273087421676,0.07083308448310609,0.2614082505857137,0.035166800599417694,0.04843296394156133,-0.009337506272166098,-0.021994172962909224,0.07582983295593447,-0.12845587284253263,-0.100759613273978,-0.05967652188552283,0.21261965728875568,0.05893899928593376,-0.019786158736413685,-0.030531774098950453,0.025549867682869896,0.013961019361028023,-0.09207482106793376,-0.0566829885888764,0.21927095349209313,-0.07514815589751785,-0.020288277978861995,0.027660196423282483,0,0
2025-12-07,best course on ai and machine learning,Broad match,USA,,High,100.0,,,50.0,0,0,Sunday,1,12,0,30,0.5386132755593087,0.40156656310215555,-0.05149638108447992,-0.03445125834404247,0.23403241682927237,-0.14078494320228,0.3054261261511628,-0.07314829960816219,-0.021257302491078243,0.004328643223113792,0.028125487006646976,-0.13535982474088512,0.26794389361249904,0.2687463227511213,0.000362224039027994,0.004185996470612009,-0.09740672613217816,0.10540779441589485,-0.08657168813118768,0.058099281717666006,0.019248518488174163,-0.11456770232727155,-0.0929093137573832,0.14387327370633368,0.012710620767332323,-0.14366379278417124,-0.09059803543793923,0.11678512068507613,0.016579388598684214,0.037273445353294465,0.041865655341454124,0.06928690375410007,0.012584105302290033,0.07262832901279727,0.11822573606200616,-0.06771117484130601,-0.051936092798213165,-0.0770796029995711,0.11739500326770645,0.08940816548665464,-0.05293635723857811,0.08369796813457601,0.0010263406621357715,-0.03200002712018773,0.04162750440387608,-0.09613349136071693,0.04740001936603287,0.005430401035189671,0.06515391522864153,0.007333140179098387,0,0
2025-12-07,best courses in ai,Broad match,USA,2.585,High,92.0,5.17,14.45,50.0,0,0,Sunday,1,12,0,30,0.1899326440992443,0.0848372924532496,0.2278043035388827,-0.18609143207797518,0.0943861859851284,-0.15575438093839616,-0.11251305309283675,0.146467362581456,0.003726759812249653,0.35207940486102807,-0.07468018837199687,-0.021355421871159623,0.17370061074376505,-0.3023799262034136,0.2083548135156101,0.06874398328824258,0.038018398667897794,-0.12196333574872399,-0.2933885181594066,0.1513442853398014,-0.08566697050170903,0.019090595603059465,-0.044514394297355854,0.04151811183025394,0.031405660315088506,-0.10403849426880153,-0.02300990007341003,0.09939664326736748,0.17823576873086236,-0.0535950552437588,-0.09850204539057447,0.10693213938480502,-0.05077695061794181,0.13973267635814368,-0.2355800563642533,-0.009212794231984595,-0.1864626015048946,0.16008298912673932,0.19772387788798146,-0.03710862129895563,0.004790771122310075,0.0949308075807021,0.17743440907604346,-0.10894316030244534,-0.1791492683153083,-0.011408808925058227,-0.03680185387056464,0.12610089579301478,0.08891044124653813,-0.011854281584586545,0,0
2025-12-07,best courses to learn ai,Broad match,USA,2.0,High,93.0,4.0,13.13,500.0,0,0,Sunday,1,12,0,30,0.1539075076844005,0.021739444965101037,0.20813938224113326,-0.12159504890587645,0.06577123673258402,-0.10289089634985214,-0.18367191725883192,0.07362649338102346,0.1173395708571663,-0.004879030718528065,0.21800655240038688,-0.04740704023768426,0.3527371573992236,-0.22253777051134205,-0.41649312680709716,-0.10881823554583249,-0.06661733859037783,-0.29706863139748496,-0.30272490859988316,0.03659599915334126,0.13099701241452855,-0.14468957531957255,-0.1034232403144504,-0.059854421480267476,-0.03748766751798988,0.015085165347387387,0.06516095333517846,0.24166024025495517,0.1996349432451773,-0.07856830787062354,-0.08798563171319193,0.05615347208856249,-0.07541182274247894,-0.0509614779290348,-0.026492511912851822,0.025003430221172854,0.03139710699933378,0.05204214494861482,-0.07703818416142999,-0.0007404030892987262,-0.08113855931065796,-0.11576691201864678,0.031771033124781155,-0.09522914083900678,0.11919972925037953,-0.0673388637707496,-0.0404841886046298,0.03352165274203463,0.07834809927779075,0.06819607240670043,0,0
2025-12-07,best free ai courses,Broad match,USA,1.035,High,72.0,2.07,6.27,500.0,0,0,Sunday,1,12,0,30,0.2506247843948066,-0.016227894502792353,0.4895814506353447,-0.24001390055970154,-0.24170812376216455,-0.035817153618470564,-0.10409503585986651,-0.047058264883205185,-0.14143909041104996,0.27048849132952707,0.2616233751932138,0.20269637650909514,0.1587695761078451,0.06581972647960925,0.06748088510354477,-0.057118653063086444,-0.22686866993350147,0.06619887861734142,-0.04933853849176779,-0.05259325455415422,-0.042449372054222216,0.0398039896624341,0.15100130012470342,-0.01777465432288261,0.06642649005030155,0.05599412563136998,0.05970556419795393,0.13627290193890068,-0.0368342881637712,-0.10457686758969706,0.043055049576901115,0.020741713296406127,-0.11843046757301347,-0.032855537796836316,0.2855313268404156,-0.08013406835709531,-0.073006123399837,0.12668269847104066,0.15132025356325512,0.037141410568903244,-0.01743987974737343,-0.02210159363217561,-0.1234396549854161,0.025895489405898194,0.037762288172359604,-0.08331360451706377,-0.0027430884917253933,0.018503938328739488,-0.018255310095830337,0.14330508548117665,0,0
2025-12-07,best free ai courses online,Broad match,USA,1.3,High,81.0,2.6,6.2,50.0,0,0,Sunday,1,12,0,30,0.29116319759356657,-0.03073377548929434,0.5465375097750357,-0.24309411746652293,-0.26465961843459446,0.05297952262007654,-0.08010287470871603,-0.06529205895747942,-0.04399594662093717,0.17686620533593475,0.2661533791357554,0.28778613790339486,0.17637664022532717,0.026133104871857264,0.11020232098083588,-0.03430574989787514,-0.17477055478861048,0.14297460660589892,-0.029813194540283285,-0.04163062600194021,-0.0006131494427202739,0.038000102618610115,0.1206913105872004,0.06134489465755275,0.04676633700994883,0.042596236819969165,0.032109385336885905,0.06972758290609068,-0.09314596628271332,-0.16392010542621552,0.02521919830365626,-0.0023078136038521065,-0.11487012076975846,-0.020311457105825468,0.22640757769880954,-0.08473870376610022,-0.039596590257133205,0.10652617780185926,0.016131206311848497,-0.009980702294760212,-0.06344916607866925,-0.0567399967636688,-0.10275518542249273,0.02482123036058084,0.010868553205917437,-0.02581187860754649,-0.03935749141476973,0.044503967529679465,-0.014409969467736329,0.11502798321200766,0,0
2025-12-07,best machine learning and ai courses,Broad match,USA,,High,67.0,,,50.0,0,0,Sunday,1,12,0,30,0.4496346689161418,0.4414937829980109,0.14092821713880538,-0.21424016871533152,-0.1260635572492869,-0.0926851010365032,-0.12869394421136196,0.06064099814497039,-0.08520484779668762,0.08294062366110214,0.26539159678733454,0.226227603976275,0.026665460716006263,0.03383680959800583,-0.015376860447229673,-0.01438984473975203,0.24369186504651197,0.316138415386273,-0.016887985870392662,0.07533842078405086,0.21774858075454442,-0.17787367467170873,-0.013353742618942644,-0.19770737993611512,0.11980160359887974,-0.03210063609647178,0.06496498835993932,0.06236467164783963,0.091976083676965,0.13614049352886945,-0.0013572228086437016,0.010584740452441418,0.032994673793711495,-0.00812880756919692,-0.033942609992492725,-0.04593213397004555,-0.015610596846659846,-0.06316755551066187,0.07110235383259346,0.01740857718406429,3.5995638214884235e-06,-0.03908817837404301,-0.028820710743353087,0.02264446727717502,-0.019966656825094135,-0.04032223773930443,-0.0005849923575662927,-0.0005443423920489717,0.014779009770278259,-0.03233440750352199,0,0
2025-12-07,best ml ai course,Broad match,USA,2.795,High,71.0,5.59,16.29,50.0,0,0,Sunday,1,12,0,30,0.2639487634196102,-0.04182836427353003,0.37595129192788734,0.32181246105113126,0.315580327053898,-0.43724433104281496,0.08310822200608442,-0.04564815796861384,-0.07458586029029678,-0.07770423500648732,0.22092650924581775,0.08180859818015537,0.2679923193219286,-0.047632068741546754,0.014407451746079549,-0.041601079627945646,0.2094074733476291,-0.09329024283724054,0.03316281318897341,-0.10740522608362701,-0.09246176687318532,0.1301216931247302,-0.03932228016673463,-0.03951476254964119,0.09511415999218255,0.05846065969279219,-0.07874127661458795,-0.0641443970507646,0.022186181276392967,0.058267088550581554,-0.009228908331232242,-0.09680571545775794,-0.002862452256208347,-0.07017155266658508,0.07412359488073737,-0.13860279811792303,-0.02279147554290527,0.05890338070491714,-0.007185233202691067,-0.0729099449913712,0.06485803126070738,-0.037036769287231236,0.011668526948737457,0.07434341634642026,-0.19288081381631653,-0.04941324385488732,0.07379169184253755,0.007458973260988849,0.07301186148456301,-0.10085837615710651,0,0
2025-12-07,best online ai and machine learning course,Broad match,USA,3.32,High,80.0,6.64,18.46,50.0,0,0,Sunday,1,12,0,30,0.5627364762840406,0.3944601125035046,0.06037848218551823,0.030774346415483458,0.10639030006811831,-0.016668639429454204,0.1559369945332404,0.1148943615370845,0.06253580922785977,-0.2676871399895361,0.024393500466977133,-0.03588522289469119,0.19468635096978024,-0.023805952980656204,0.1600463847188075,-0.06072550295437328,-0.10717269783504611,-0.018740694593556786,0.12607259547868882,0.07021808353828692,0.09606910505938446,0.13808095882221297,0.015179022926884314,0.09970426072345895,0.07072222625781378,-0.0340906032340086,-0.09069311469674403,0.09639242160417416,0.2656278127197667,-0.1700758725551636,0.043858555092730254,0.11155909750405835,-0.03747446063096011,0.0285141863195042,0.05671004221669887,0.09185703616007311,0.02471344820840298,-0.09915256162371607,0.1231683281244864,0.09823970079020077,-0.16733390909312296,-0.06852418785181248,-0.046693164529279574,0.13833840685355536,-0.0861162427866742,-0.019500566721220775,0.030462852601767232,-0.01747146360313488,-0.037334762712652,-0.0810314903990418,0,0
