bid,keyword,region,match,active,predicted_conv_value,predicted_clicks,predicted_profit
44.12393258876172,ai graphic design course,USA,Exact match,1.0,446.791935332978,0.009999999999536158,446.35069600711086
29.230147204405988,best place to study artificial intelligence,A,Exact match,1.0,295.88347531481475,0.009999999999536158,295.59117384278426
29.230147204405988,best place to study artificial intelligence,B,Exact match,1.0,295.88347531481475,0.009999999999536158,295.59117384278426
29.230147204405988,best place to study artificial intelligence,USA,Exact match,1.0,295.88347531481475,0.009999999999536158,295.59117384278426
26.043745056375652,best place to study artificial intelligence,A,Phrase match,1.0,264.66613010760585,0.009999999999763531,264.40569265704823
26.043745056374284,best place to study artificial intelligence,B,Phrase match,1.0,264.66613010759244,0.009999999999763531,264.4056926570349
22.755404826687762,generative ai fundamentals,A,Exact match,1.0,240.8843576452939,0.009999999999990905,240.65680359702722
19.699510412071128,ai for executives,USA,Exact match,1.0,219.1290331999079,0.009999999999990905,218.93203809578736
18.586165386967615,artificial intelligence bootcamp online,A,Exact match,1.0,185.04220450939138,0.009999999999990905,184.8563428555219
16.575380812475895,AI for engineers,B,Exact match,1.0,193.05190215008315,0.009999999999763531,192.88614834196233
15.901627052032094,best place to study artificial intelligence,C,Exact match,1.0,165.3032800450194,0.009999999999536158,165.14426377450644
15.39976323893454,artificial intelligence bootcamp online,A,Phrase match,1.0,153.82485930215563,0.009999999999536158,153.67086166977342
13.388978664444428,AI for engineers,USA,Phrase match,1.0,161.83455694286312,0.009999999999820375,161.70066715622107
9.698226038719714,ai for executives course,B,Exact match,1.0,99.41502435126998,0.009999999999593001,99.31804209088672
9.698226038719595,ai for executives course,A,Exact match,1.0,99.41502435126881,0.009999999999763531,99.3180420908839
7.654879915257348,ai executive education,A,Exact match,1.0,93.98656743532821,0.009999999999763531,93.91001863617745
6.648553658895365,executive education ai,A,Exact match,1.0,99.75744086944195,0.009999999999536158,99.69095533285608
6.511823890687914,ai for executives course,A,Phrase match,1.0,68.19767914404672,0.009999999999763531,68.13256090514137
6.085824233413852,best ai classes online,A,Exact match,1.0,72.48672832948994,0.009999999999536158,72.42587008715861
5.856981984187623,ai short course,B,Phrase match,1.0,67.57553423872633,0.009999999999536158,67.51696441888717
5.408859514406107,AI for business,B,Exact match,1.0,139.49854999450247,0.009999999999763531,139.44446139935968
5.408859514406053,AI for business,A,Exact match,1.0,139.49854999450196,0.009999999999536158,139.4444613993604
5.257645234592108,artificial intelligence bootcamp online,C,Exact match,1.0,54.4620092395802,0.009999999999536158,54.40943278723672
4.171813849267374,ai for business leaders,A,Exact match,1.0,88.24678340847943,0.009999999999820375,88.2050652699875
3.462151510863557,executive education ai,A,Phrase match,1.0,68.54009566221862,0.009999999999536158,68.50547414711158
2.899422085383503,best ai classes online,A,Phrase match,1.0,41.26938312228088,0.009999999999763531,41.24038890142773
2.2224573663757727,AI for business,B,Phrase match,1.0,108.28120478729359,0.009999999999763531,108.25898021363035
1.9406390973609091,best course on artificial intelligence,USA,Exact match,1.0,26.33529872013222,0.009999999999536158,26.31589232915951
1.2902945531061403,certification for artificial intelligence,USA,Exact match,1.0,20.518871322831714,0.009999999999536158,20.50596837730125
1.2077353465453347,ai courses for executives,A,Exact match,1.0,16.42884763693175,0.009999999999763531,16.416770283466583
1.032837983161155,generative ai online course,A,Exact match,1.0,19.849287075850366,0.009999999999536158,19.838958696019233
0.9101180152263532,google generative ai course,A,Exact match,1.0,52.57100021386876,0.009999999999990905,52.5618990337165
0.9101180152249002,google generative ai course,B,Exact match,1.0,52.571000213854525,0.009999999999536158,52.5618990337027
0.7889082082211192,generative ai course online,USA,Exact match,1.0,25.235429138726857,0.009999999999536158,25.22754005664501
0.559034737120691,best course for artificial intelligence,B,Exact match,1.0,10.238285713692347,0.009999999999763531,10.232695366321273
0.46754385248745267,generative ai courses online,A,Phrase match,1.0,16.7156694147762,0.009999999999990905,16.71099397625133
0.07835064803027947,ai for managers course,USA,Exact match,1.0,18.323309843363262,0.009999999999593001,18.32252633688299
0.010000000000294287,ai for managers course,USA,Phrase match,1.0,17.65367504035905,0.52955991657916,17.648379441193104
0.010000000000051093,online generative AI course,USA,Phrase match,1.0,23.831843793725778,0.8234180935643849,23.82360961279009
0.010000000000045098,certification in machine learning and ai,USA,Phrase match,1.0,5.160871658510453,1.0674662280911207,5.150196996229493
0.01000000000001045,artificial intelligence training,B,Exact match,1.0,31.579004421717098,2.3438232322840236,31.555566189394234
0.01,generative ai course online,USA,Phrase match,1.0,17.604425489109765,0.41115993931856565,17.60031388971658
0.01,best generative ai course,C,Phrase match,1.0,10.195432829018834,3.651443920198119,10.158918389816852
0.01,best generative ai course,C,Exact match,1.0,10.195432829018834,3.1204947571651473,10.164227881447182
0.01,artificial intelligence workshop,B,Exact match,1.0,48.15584650713135,3.011918599509727,48.12572732113625
0.01,ai for managers course,A,Exact match,1.0,17.65367504035617,0.009999999999990905,17.65357504035617
0.01,ai for managers course,B,Exact match,1.0,17.65367504035617,0.009999999999990905,17.65357504035617
0.01,ai for managers course,A,Phrase match,1.0,17.65367504035617,0.5295599165791032,17.64837944119038
0.01,courses on artificial intelligence,B,Exact match,1.0,141.0221109724829,1.3194015922629774,141.00891695656026
0.01,generative ai course online,A,Exact match,1.0,17.604425489109765,0.009999999999990905,17.604325489109765
0.01,certification in machine learning and ai,USA,Exact match,1.0,5.160871658510011,0.5365170650583764,5.1555064878594274
0.01,generative ai online course,C,Phrase match,1.0,9.828490915163393,2.5914410170904034,9.802576504992489
