bid,keyword,region,match,active,predicted_conv_value,predicted_clicks,predicted_profit
2.2650010000057814,artificial intelligence certification mit,A,Exact match,1.0,71.14889527045116,1.7732089868587764,67.1325751419968
2.265001000000173,generative ai fundamentals course,A,Broad match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580424
2.265001000000173,machine learning engineer training,A,Exact match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580424
2.265001000000173,generative AI for business,B,Exact match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580424
2.265001000000173,generative ai fundamentals course,A,Exact match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580424
2.265001000000173,generative ai fundamentals course,B,Broad match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580424
2.265001000000173,generative ai fundamentals course,B,Exact match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580424
2.265001000000166,machine learning engineer training,B,Phrase match,1.0,1118.4939864864868,1.7732089868587195,1114.4776663580426
2.265001000000166,machine learning engineer training,B,Exact match,1.0,1118.4939864864868,1.7732089868587195,1114.4776663580426
2.2650010000001104,machine learning engineer training,USA,Phrase match,1.0,1118.4939864864868,2.1340571681807976,1113.6603448664998
2.2650010000001104,generative AI for business,USA,Exact match,1.0,1118.4939864864868,2.1340571681807976,1113.6603448664998
2.2650010000001104,northeastern university artificial intelligence,USA,Exact match,1.0,1118.4939864864868,2.1340571681807976,1113.6603448664998
2.2650010000000367,mitx,USA,Broad match,1.0,1118.4939864864868,6.283636363636372,1104.2615438392138
2.265001000000005,mit,USA,Broad match,1.0,1118.4939864864868,34.81632653061229,1039.6349720783232
2.2650009999999985,machine learning engineer training,A,Phrase match,1.0,1118.4939864864868,1.7732089868587764,1114.4776663580428
2.2650009999999985,generative ai fundamentals course,C,Broad match,1.0,1118.4939864864868,34.81632653061231,1039.6349720783235
2.2650009999999985,generative ai fundamentals course,USA,Exact match,1.0,1118.4939864864868,2.1340571681807976,1113.6603448665003
2.2650009999999985,generative ai fundamentals course,USA,Broad match,1.0,1118.4939864864868,34.81632653061229,1039.6349720783235
2.2650009999999985,machine learning engineer training,USA,Exact match,1.0,1118.4939864864868,2.1340571681807976,1113.6603448665003
2.2650009999999767,AI for product managers course,A,Phrase match,1.0,71.14889527027029,1.7732089868587764,67.13257514182621
2.2650009999998764,course on machine learning and artificial intelligence,B,Phrase match,0.9999999999999492,71.1488952702665,1.5651085141900336,67.60392292051775
2.2650009999998764,course on machine learning and artificial intelligence,B,Exact match,0.9999999999999493,71.1488952702665,1.5651085141900338,67.60392292051775
2.2650009999998764,online ai training courses,B,Broad match,0.9999999999999492,71.1488952702665,1.5651085141900336,67.60392292051775
2.2650009999998764,learn prompt engineering,B,Broad match,0.9999999999999492,71.1488952702665,1.5651085141900336,67.60392292051775
2.2650009999998764,courses on artificial intelligence,B,Phrase match,0.9999999999999492,71.1488952702665,1.5651085141900336,67.60392292051775
2.2650009999998764,mit generative ai course,B,Exact match,0.9999999999999492,71.1488952702665,1.5651085141900336,67.60392292051775
2.2650009999998764,MIT generative AI certificate,B,Broad match,0.9999999999999492,71.1488952702665,1.5651085141900336,67.60392292051775
2.2650009999998715,artificial intelligence master online,A,Phrase match,0.999999999999947,71.14889527026634,1.5651085141899737,67.60392292051773
2.265000999999871,courses in generative ai,A,Exact match,0.999999999999947,71.14889527026632,1.5651085141899734,67.60392292051772
2.265000999999871,course in generative ai,A,Phrase match,0.999999999999947,71.14889527026632,1.5651085141899734,67.60392292051772
2.265000999999871,artificial intelligence master online,B,Phrase match,0.999999999999947,71.14889527026632,1.5651085141899734,67.60392292051772
2.265000999999871,courses on artificial intelligence,A,Phrase match,0.999999999999947,71.14889527026632,1.5651085141899734,67.60392292051772
2.265000999999871,best course on generative ai,A,Exact match,0.999999999999947,71.14889527026632,1.5651085141899734,67.60392292051772
2.265000999999871,course on generative ai,A,Phrase match,0.999999999999947,71.14889527026632,1.5651085141899734,67.60392292051772
2.2650009999998693,best ai ml courses for working professionals,B,Exact match,0.9999999999999465,71.14889527026628,1.565108514190086,67.60392292051742
2.265000999999435,best ai classes online,A,Phrase match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,AI for business,A,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,best course on artificial intelligence,A,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,best place to study artificial intelligence,B,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,best course on artificial intelligence,A,Phrase match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,google generative ai course,A,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,generative ai fundamentals,B,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,generative ai course stanford,A,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,professional certificate in AI,A,Phrase match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,generative ai fundamentals,A,Exact match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,mit professional development,A,Broad match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,professional certificate in AI,B,Phrase match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
2.265000999999435,MIT xPRO AI course,B,Phrase match,1.0,71.14889527027029,1.7732089868587764,67.13257514182718
